dataset,role,scale,loss_observed,index,mixture_domain,proportion_raw,proportion_normalized,mapping_type_A16,official_quality_domain_A16,candidate_quality_domains,candidate_weights,q_soft_0_1,q_semantic_range_low_0_1,q_semantic_range_high_0_1,q_semantic_range_width,mapping_confidence,rationale,weighted_soft_quality_contribution,weighted_soft_low_contribution,weighted_soft_high_contribution
A8_A9_test_60m,test,60m,True,188,ubuntu_irc,0.02,0.0199800199800199,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.00588764886565714,0.003592880148896731,0.010142857142857103
A8_A9_test_60m,test,60m,True,189,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,190,ubuntu_irc,0.145,0.1448551448551448,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.042685454276014424,0.026048381079501394,0.07353571428571427
A8_A9_test_60m,test,60m,True,191,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,192,ubuntu_irc,0.064,0.0639999999999999,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.018859316846473,0.011508713692946038,0.03248959999999995
A8_A9_test_60m,test,60m,True,193,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,194,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,195,ubuntu_irc,0.115,0.1151151151151151,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.03392175671522144,0.020700420337349788,0.05843818818818819
A8_A9_test_60m,test,60m,True,196,ubuntu_irc,0.029,0.029,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.008545627946058091,0.005214885892116181,0.014721850000000002
A8_A9_test_60m,test,60m,True,197,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,198,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,199,ubuntu_irc,0.004,0.004,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0011787073029045643,0.0007192946058091284,0.0020306
A8_A9_test_60m,test,60m,True,200,ubuntu_irc,0.002,0.002002002002002,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0005899435950473288,0.0003600073102147786,0.0010163163163163153
A8_A9_test_60m,test,60m,True,201,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,202,ubuntu_irc,0.034,0.034,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.010019012074688798,0.006114004149377592,0.017260100000000004
A8_A9_test_60m,test,60m,True,203,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,204,ubuntu_irc,0.029,0.0289999999999999,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.008545627946058062,0.005214885892116163,0.014721849999999951
A8_A9_test_60m,test,60m,True,205,ubuntu_irc,0.003,0.003,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0008840304771784232,0.0005394709543568463,0.0015229500000000001
A8_A9_test_60m,test,60m,True,206,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,207,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,208,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,209,ubuntu_irc,0.06,0.06,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.017680609543568464,0.010789419087136926,0.030459
A8_A9_test_60m,test,60m,True,210,ubuntu_irc,0.005,0.0049950049950049,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.001471912216414263,0.0008982200372241692,0.0025357142857142375
A8_A9_test_60m,test,60m,True,211,ubuntu_irc,0.119,0.1191191191191191,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.035101643905316095,0.021420434957779348,0.060470820820820816
A8_A9_test_60m,test,60m,True,212,ubuntu_irc,0.002,0.002002002002002,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0005899435950473288,0.0003600073102147786,0.0010163163163163153
A8_A9_test_60m,test,60m,True,213,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,214,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,215,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,216,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,217,ubuntu_irc,0.006,0.006,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0017680609543568465,0.0010789419087136925,0.0030459000000000003
A8_A9_test_60m,test,60m,True,218,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,219,ubuntu_irc,0.004,0.0040080160320641,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0011810694417881322,0.0007207360779650535,0.0020346693386773407
A8_A9_test_60m,test,60m,True,220,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,221,ubuntu_irc,0.003,0.0029940119760479,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0008822659452878463,0.000538394166024796,0.0015199101796407165
A8_A9_test_60m,test,60m,True,222,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,223,ubuntu_irc,0.021,0.0209790209790209,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.006182031308939999,0.0037725241563415684,0.010649999999999962
A8_A9_test_60m,test,60m,True,224,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,225,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,226,ubuntu_irc,0.012,0.0119999999999999,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.003536121908713663,0.0021578838174273673,0.006091799999999949
A8_A9_test_60m,test,60m,True,227,ubuntu_irc,0.016,0.016,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.004714829211618257,0.0028771784232365137,0.0081224
A8_A9_test_60m,test,60m,True,228,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,229,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,230,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,231,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,232,ubuntu_irc,0.006,0.006,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0017680609543568465,0.0010789419087136925,0.0030459000000000003
A8_A9_test_60m,test,60m,True,233,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,234,ubuntu_irc,0.058,0.058,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.017091255892116183,0.010429771784232362,0.029443700000000003
A8_A9_test_60m,test,60m,True,235,ubuntu_irc,0.003,0.003,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0008840304771784232,0.0005394709543568463,0.0015229500000000001
A8_A9_test_60m,test,60m,True,236,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,237,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,238,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,239,ubuntu_irc,0.132,0.132,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.03889734099585062,0.023736721991701237,0.06700980000000001
A8_A9_test_60m,test,60m,True,240,ubuntu_irc,0.04,0.04,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.011787073029045643,0.007192946058091284,0.020306
A8_A9_test_60m,test,60m,True,241,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,242,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,243,ubuntu_irc,0.015,0.015,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.004420152385892116,0.0026973547717842315,0.00761475
A8_A9_test_60m,test,60m,True,244,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,245,ubuntu_irc,0.033,0.033,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.009724335248962655,0.005934180497925309,0.016752450000000002
A8_A9_test_60m,test,60m,True,246,ubuntu_irc,0.059,0.059,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.017385932717842324,0.010609595435684644,0.02995135
A8_A9_test_60m,test,60m,True,247,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,248,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,249,ubuntu_irc,0.043,0.043,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.012671103506224066,0.0077324170124481294,0.02182895
A8_A9_test_60m,test,60m,True,250,ubuntu_irc,0.001,0.001001001001001,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0002949717975236644,0.0001800036551073893,0.0005081581581581577
A8_A9_test_60m,test,60m,True,251,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,252,ubuntu_irc,0.01,0.01001001001001,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.002949717975236644,0.001800036551073893,0.005081581581581577
A8_A9_test_60m,test,60m,True,253,ubuntu_irc,0.037,0.0369630369630369,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.010892150401465735,0.006646828275458967,0.01876428571428568
A8_A9_test_60m,test,60m,True,254,ubuntu_irc,0.011,0.011,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0032414450829875516,0.001978060165975103,0.00558415
A8_A9_test_60m,test,60m,True,255,ubuntu_irc,0.029,0.029029029029029,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.008554182128186268,0.00522010599811429,0.014736586586586572
A8_A9_test_60m,test,60m,True,256,ubuntu_irc,0.0,0.0,inferred,(none),commoncrawl;stackexchange;wikipedia,"{""commoncrawl"":0.5,""stackexchange"":0.4,""wikipedia"":0.1}",0.29467682572614107,0.1798236514522821,0.50765,0.32782634854771797,inferred_low,IRC 对话文本，commoncrawl 与 stackexchange 为主,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,1,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,2,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,3,europarl,0.002,0.002,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0006167137815146441,5.8479532163742e-06,0.0010153
A8_A9_test_60m,test,60m,True,4,europarl,0.001,0.0009990009990009,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.00030804884191537607,2.9210555526341757e-06,0.0005071428571428068
